1212,Lance,414,null,null,Brimstren Draketail,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/brimstren-draketail,14,6,8,32,10,0,0,14,6,8,32,20,0,0,Dragon,350,0,
1213,Lance,598,null,null,Brimstren Draketail+,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/brimstren-draketail+,16,8,22,20,12,2,0,16,8,22,20,12,8,4,Dragon,380,0,
1214,Lance,621,null,null,Stygian Ira,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/stygian-ira,18,14,16,12,14,6,0,18,14,16,12,14,10,6,Dragon,420,0,
1215,Lance,575,null,null,Oppressor's Genesis,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/oppressors-genesis,14,8,24,18,12,4,0,14,8,24,18,12,12,2,Thunder,360,0,
1216,Lance,621,null,null,Orcus Galeus,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/orcus-galeus,20,16,8,12,14,10,0,20,16,8,12,14,16,4,Thunder,400,0,
1217,Lance,253,null,null,Carnivicious,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/carnivicious,38,4,12,6,0,0,0,38,4,12,16,0,0,0,Ice,180,0,
1218,Lance,299,null,null,Carnivicious+,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/carnivicious+,30,4,16,10,0,0,0,30,4,16,18,2,0,0,Ice,200,0,
1219,Lance,391,null,null,Omnivicious,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/omnivicious,12,10,22,16,0,0,0,12,10,22,18,8,0,0,Ice,220,0,
1220,Lance,414,null,null,Omnivoracious,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/omnivoracious,30,4,16,18,2,0,0,30,4,16,18,8,4,0,Ice,250,0,
1221,Lance,529,null,null,The Destructor,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/the-destructor,30,10,10,10,12,8,0,30,10,10,10,12,18,0,Ice,300,0,
1222,Lance,598,null,null,Icelance Zamtrios,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/icelance-zamtrios,8,26,16,14,4,12,0,8,26,16,14,4,22,0,Ice,370,0,
1223,Lance,552,null,null,Carnelian Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/carnelian-lance,16,10,10,32,8,4,0,16,10,10,32,8,14,0,Para,320,1,
1224,Lance,621,null,null,Crystalis,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/crystalis,14,8,24,18,12,4,0,14,8,24,18,12,12,2,Para,360,1,
1225,Lance,276,10,null,Incessant Raven,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/incessant-raven,22,20,10,8,0,0,0,22,20,10,12,6,0,0,Poison,200,0,
1226,Lance,322,20,null,Incessant Wolf,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/incessant-wolf,16,20,12,12,0,0,0,16,20,12,14,8,0,0,Poison,220,0,
1227,Lance,391,25,null,Incessant Crow,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/incessant-crow,20,18,14,8,10,0,0,20,18,14,8,14,6,0,Poison,390,0,
1228,Lance,483,25,null,Incessant Pox,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/incessant-pox,20,12,8,14,10,6,0,20,12,8,14,10,16,0,Poison,440,0,
1229,Lance,575,30,null,Garuga Incessance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/garuga-incessance,6,6,34,16,8,10,0,6,6,34,16,8,16,4,Poison,500,0,
1230,Lance,184,null,null,Sharq Byte,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/sharq-byte,14,8,10,18,0,0,0,14,8,10,28,0,0,0,Water,420,0,
1231,Lance,276,null,null,Sharq Attaq,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/sharq-attaq,12,8,10,30,0,0,0,12,8,10,32,8,0,0,Water,700,0,
1232,Lance,460,null,null,Sharq Assawlt,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/sharq-assawlt,6,12,32,16,14,0,0,6,12,32,16,14,8,2,Water,800,0,
1233,Lance,253,null,null,Aqua Spear,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/aqua-spear,8,12,16,4,0,0,0,8,12,16,14,0,0,0,Water,200,0,
1234,Lance,322,null,null,Stream Spear,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/stream-spear,14,8,10,8,0,0,0,14,8,10,18,0,0,0,Water,280,0,
1235,Lance,368,null,null,Emerald Spear,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/emerald-spear,22,2,8,2,6,0,0,22,2,8,2,16,0,0,Water,310,0,
1236,Lance,414,null,null,Watery Trishula,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/watery-trishula,8,32,6,4,10,0,0,8,32,6,4,20,0,0,Water,350,0,
1237,Lance,529,null,null,Watery Trishula+,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/watery-trishula+,22,12,4,14,14,4,0,22,12,4,14,14,14,0,Water,390,0,
1238,Lance,575,null,null,Esmeralda's Tide,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/esmeraldas-tide,18,14,16,12,14,6,0,18,14,16,12,14,10,6,Water,430,0,
1239,Lance,253,5,null,Thunderspear,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/thunderspear,26,20,10,10,4,0,0,26,20,10,10,8,6,0,Thunder,400,0,
1240,Lance,345,10,null,Thunderlance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/thunderlance,12,8,10,32,8,0,0,12,8,10,32,10,8,0,Thunder,560,0,
1241,Lance,529,20,null,Naar Thunderlance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/naar-thunderlance,2,4,12,32,6,24,0,2,4,12,32,6,26,8,Thunder,660,0,
1242,Lance,345,null,null,Bone Claw Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/bone-claw-lance,24,4,8,18,6,0,0,24,4,8,18,16,0,0,
1243,Lance,414,null,null,Bone Claw Lance+,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/bone-claw-lance+,16,20,12,14,8,0,0,16,20,12,14,10,8,0,
1244,Lance,529,null,null,Shell Claw Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/shell-claw-lance,16,24,14,8,6,2,0,16,24,14,8,6,12,0,
1245,Lance,598,null,null,Giant Hermitaur Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/giant-hermitaur-lance,20,14,16,10,6,4,0,20,14,16,10,6,14,0,
1246,Lance,345,null,null,Blue Crater,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/blue-crater,20,8,14,8,0,0,0,20,8,14,14,4,0,0,Ice,200,1,
1247,Lance,391,null,null,Doom Crown,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/doom-crown,30,4,16,18,2,0,0,30,4,16,18,8,4,0,Ice,300,1,
1248,Lance,506,null,null,Eterno Crown,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/eterno-crown,18,14,16,16,6,0,0,18,14,16,16,12,4,0,Ice,410,1,
1249,Lance,575,null,null,Aidion Crown,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/aidion-crown,10,6,26,20,18,0,0,10,6,26,20,22,6,0,Ice,540,1,
1250,Lance,437,-30,null,Grief Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/grief-lance,24,4,8,18,6,0,0,24,4,8,18,16,0,0,Dragon,120,1,
1251,Lance,460,-25,null,Fiendish Tower,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/fiendish-tower,40,12,2,4,10,2,0,40,12,2,4,10,12,0,Dragon,180,1,
1252,Lance,690,-10,null,Nero's Atrocity,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/neros-atrocity,20,18,14,8,16,4,0,20,18,14,8,16,10,4,Dragon,250,1,
1253,Lance,391,null,null,Crimson Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/crimson-lance,18,14,16,12,0,0,0,18,14,16,16,6,0,0,Fire,110,0,
1254,Lance,506,null,null,Crimson Lance+,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/crimson-lance+,14,12,8,32,4,0,0,14,12,8,32,12,2,0,Fire,140,0,
1255,Lance,621,null,null,Crimson War Pike,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/crimson-war-pike,20,18,14,8,10,0,0,20,18,14,8,16,4,0,Fire,160,0,
1256,Lance,667,null,null,Crimson Monoblos,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/crimson-monoblos,20,8,14,14,14,0,0,20,8,14,14,18,6,0,Fire,180,0,
1257,Lance,644,null,null,Ceramic Blos Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/ceramic-blos-lance,2,4,12,32,6,4,0,2,4,12,32,6,14,0,Water,120,0,
1258,Lance,690,null,null,White Catastrophe,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/white-catastrophe,6,14,14,4,20,12,0,6,14,14,4,20,22,0,Water,150,0,
1259,Lance,437,5,null,Harbah Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/harbah-lance,40,24,8,10,6,2,0,40,24,8,10,6,2,0,
1260,Lance,483,5,null,Harbah Lance+,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/harbah-lance+,40,24,8,8,6,4,0,40,24,8,8,6,4,0,
1261,Lance,621,10,null,Seditious Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/seditious-lance,40,24,8,8,6,2,2,40,24,8,8,6,2,2,
1262,Lance,690,10,null,Hadad Sedition,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/hadad-sedition,40,24,8,6,6,4,2,40,24,8,6,6,4,2,
1263,Lance,483,-25,null,Shellslab Prong,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/shellslab-prong,14,6,20,18,2,0,0,14,6,20,18,12,0,0,Para,100,1,
1264,Lance,529,-20,null,The Steadfast Aegis,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/the-steadfast-aegis,24,4,8,18,6,0,0,24,4,8,18,16,0,0,Para,120,1,
1265,Lance,690,-15,null,Ethelred the Ready,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/ethelred-the-ready,26,12,8,10,14,0,0,26,12,8,10,14,10,0,Para,160,1,
1266,Lance,713,-10,null,Dalamadur Lance,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/dalamadur-lance,20,10,26,14,8,2,0,20,10,26,14,8,12,0,Para,180,1,
1267,Lance,736,-10,null,Generous Dalamadur,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/generous-dalamadur,10,14,16,20,16,4,0,10,14,16,20,16,14,0,Para,200,1,
1268,Lance,644,-30,null,Ukanlos Calamity,http:\/\/kiranico.com\/en\/mh4u\/weapon\/lance\/ukanlos-calamity,36,4,12,8,0,0,0,36,4,12,14,4,0,0,Ice,100,0,
